SalesID,EmployeeID,CustomerID,ProductID,Quantity,Unit price,Discount,TotalPrice,SalesDate,TransactionNumber,Tempery key
282,15,282,143,7,1114.4,0.2,29404,4/13/2020,YTOL2CPU6903P2JXT8SB,392
283,6,283,322,5,1038.84,0.2,23557,4/13/2020,GS2MCJTJXXCOLSF1XKFJ,393
284,19,284,1,5,141.76,0.2,79057,4/13/2020,9CNE3A4WWNDRITB7M4LM,394
285,21,285,109,5,239.8,0.2,140664,4/13/2020,BCSFXADFYUMOTE47K3N2,395
286,15,286,302,6,31.104,0.2,35361,4/13/2020,QX7H5OQECL790YZVZ5ZQ,396
287,19,287,79,7,254.058,0.7,360377,4/14/2020,YTR3OF6Z21XKXKFKXSMN,397
288,18,288,246,2,194.528,0.2,86898,4/14/2020,L8EETF4CKXOCVS3GDG8J,398
289,13,289,76,5,961.48,0.2,47342,4/14/2020,AK9O2DKA2DC2FDKCOVZ1,399
290,2,290,157,7,19.096,0.2,16163,4/14/2020,H3982SB4JBE4MAO5QR2K,400
291,14,291,75,8,18.496,0.2,59651,4/14/2020,I2YXS2W6Y4WHLYKXYLDS,401
292,11,292,259,2,255.984,0.2,65763,4/14/2020,UP5MVH75AQHBW0HECNCM,402
293,23,293,346,3,86.97,0.5,50742,4/14/2020,QHC05UW3HE7G6NCSBWLO,403
294,12,294,36,8,300.416,0.2,33290,4/14/2020,ODF6OX2IMX06248TMPMB,404
295,19,295,381,3,230.352,0.2,144532,4/14/2020,SBAUQD5L1QRXW23WUGWT,405
296,20,296,51,3,218.352,0.2,70102,4/14/2020,VG793I3ZP6ZCYW14BYKX,406
297,18,297,233,5,78.6,0.7,60320,4/14/2020,K698524WS9PHIWV2KMU1,407
298,4,298,360,3,27.552,0.2,74478,4/15/2020,CKRKX52RIICWMAAY0YGZ,408
299,6,299,223,5,32.4,0,43242,4/15/2020,XX9VG062QCPWB8MHO7W2,409
300,15,300,300,8,1082.48,0,60901,4/15/2020,9QDLVLL4JNE1IFMIPH5V,410
301,1,301,422,3,56.91,0,25117,4/15/2020,R5M0B1NGCQJWYN6W9LEL,411
302,13,302,262,4,77.6,0,108562,4/15/2020,7PBUST0YYQQ6EILQLKJX,412
303,15,303,118,1,14.28,0,34776,4/16/2020,7WU4KRFMFVRASKGB5I8N,413
304,18,304,202,3,219.075,0.5,225885,4/16/2020,JUZWMX5FF1BA6TV2E0MU,414
305,17,305,125,2,26.8,0,55732,4/16/2020,8ZJD26WEB8FQWRZ392DH,415
306,2,306,372,3,9.84,0,93713,4/16/2020,0R571YP9K2FDQIVC9GDQ,416
307,6,307,399,3,45.48,0,39023,4/16/2020,L8T83CIY99DOKSZFXMZH,417
308,18,308,227,6,289.2,0,54842,4/16/2020,V7V6QITQWP1GMDYS6GX4,418
309,6,309,75,1,4.89,0,66029,4/16/2020,CJC8YE0NR51CVZ14BYXX,419
310,7,310,42,4,15.136,0.2,36912,4/16/2020,V86UJNXU523FQIMENT6V,420
311,4,311,436,2,466.768,0.2,89985,4/16/2020,AAT88QZSPEWRSHA5DER3,421
312,18,312,24,1,15.232,0.2,46305,4/17/2020,195QYWCSQ3U5Q6ERA6F4,422
313,15,313,359,3,6.264,0.2,53043,4/17/2020,JBKM3IT3ZWTFKOITHYZN,423
314,8,314,415,3,87.54,0,78929,4/17/2020,EV6QRSZQE6A51UFRMWEW,424
315,15,315,147,2,178.384,0.2,0,4/17/2020,CBUZFPV7F15B54GDVCPT,425
316,13,316,428,3,15.552,0.2,6939,4/17/2020,LQI9IU31U2KQV2JCRC34,426
317,15,317,64,4,99.136,0.2,47761,4/18/2020,LZKK91W14ZMPTNMDEM45,427
318,12,318,348,1,135.882,0.1,3230688,4/18/2020,3HWNTCZZ1F8CDC5J9MN2,428
319,12,319,192,2,3991.98,0,156310,4/18/2020,MK2D82YYA9QMHIHOWGPX,429
320,7,320,398,6,275.94,0,320073,4/18/2020,2JECGAHT5ZH2CGXU9L90,430
321,5,321,363,4,360,0,194321,4/18/2020,Q6HPVUNVD6X5AJ0N1SSH,431
322,11,322,444,1,43.57,0,106955,4/18/2020,RTJX1WW68THJWKW95QS2,432
323,1,323,231,2,7.16,0,139273,4/18/2020,E2YC4SHNHUNQX1J1OSP9,433
324,9,324,262,6,251.52,0.2,217226,4/18/2020,UL5WP6GKJMNECB8JW5F5,434
325,19,325,353,1,99.99,0,66872,4/18/2020,WDOW8BXMXBFE8KGSGEL1,435
326,8,326,44,1,15.992,0.2,140417,4/18/2020,X7ZCKQAIRNA4BX7GZHUJ,436
327,22,327,403,3,290.898,0.4,158468,4/19/2020,5O5AWM8CGXQH4AWRBGZI,437
328,3,328,86,2,54.224,0.2,356447,4/19/2020,BWGZAX1RFT9WTGM2Q84I,438
329,11,329,156,4,786.744,0.3,78571,4/19/2020,ZT2MXO9X87M3CTROAMO6,439
330,12,330,33,10,100.24,0.2,179726,4/19/2020,6MMTGNVDFMGBTXPK1LU0,440
331,22,331,171,6,37.764,0.7,79195,4/19/2020,5LEOKFDSBRESKJMUPG57,441
332,17,332,47,2,82.8,0.4,76122,4/19/2020,LI1M6BT02E078N7DRHD4,442
333,9,333,446,2,20.724,0.7,61343,4/20/2020,10Q6M27HA14XJWVZAVPF,443
334,8,334,438,3,4.896,0.7,157396,4/20/2020,7CNEQU60OXO5GJHBGK9M,444
335,17,335,22,1,4.752,0.2,31126,4/20/2020,SCW9OQCEGLNPCUN3RV81,445
336,6,336,336,2,959.984,0.2,21717,4/21/2020,L3FR3DDNTBGT6EZQ423U,446
337,11,337,317,4,14.368,0.2,132241,4/21/2020,M97W5FNCMT47UDRFB0OJ,447
338,1,338,28,2,7.712,0.2,62105,4/21/2020,4NE848Q9MHQUUL2SKX96,448
339,14,339,7,3,698.352,0.2,65117,4/21/2020,3UWD7TI17KPFBIMSN17X,449
340,10,340,116,4,4.96,0,63274,4/22/2020,ZBECZSOMQ2ECJ1SIUWF8,450
341,7,341,143,4,17.856,0.2,55328,4/22/2020,FX1EJ3F0WV19S3II170T,451
342,17,342,113,10,509.97,0.7,37133,4/22/2020,GHA3SGTAT4SPWKECXGP8,452
343,1,343,61,13,30.992,0.2,26560,4/22/2020,T6D3RY9ZSOEERYGRBRML,453
344,1,344,177,12,71.928,0.4,127433,4/22/2020,3Q8KWI454RBKTMAWZ0IK,454
345,6,345,180,4,88.8,0.2,319253,4/22/2020,OX3TYB6UCQ31D2AT9RW6,455
346,4,346,258,3,47.976,0.2,0,4/22/2020,I28XWWUQF53FICIBG5BR,456
347,21,347,235,3,7.56,0,395077,4/22/2020,9YYLJN5CA3IY95VUV2FB,457
348,7,348,452,2,24.56,0,36285,4/22/2020,WL0MVQSISMLET939CD8P,458
349,5,349,266,2,12.96,0,132516,4/23/2020,51KH96NGL2VFMDDYZNWC,459
350,11,350,128,1,6.79,0,57959,4/23/2020,1DPTXMTIU0C8RAX8K9Z1,460
351,22,351,392,2,24.56,0,87867,4/23/2020,N72YM4R8E0Q4FN9V6BOC,461
352,17,352,379,1,3.048,0.2,51260,4/23/2020,T9ZFIAR5MGP24UIW578V,462
353,1,353,391,4,49.12,0,101359,4/23/2020,YKKP784ZCHVHBUY3J3U0,463
354,7,354,203,4,4355.168,0.2,16683,4/23/2020,RJ12BSRY03GH6UOEQB1M,464
355,9,355,94,6,388.704,0.2,155921,4/23/2020,FZ1M2NOV3EM94YKEJN0A,465
356,22,356,114,2,8.26,0,205044,4/23/2020,SBLF6PFB5DN5UWEDD1CL,466
357,5,357,257,4,17.04,0,26787,4/23/2020,PD65SI1TXURX2MOG7VX9,467
358,21,358,279,5,34.4,0,17689,4/23/2020,Y0Y492606MNPA3XFAE7E,468
359,19,359,17,5,36.24,0.2,17046,4/23/2020,7JW7SAPX66FB9RC81IGU,469
360,18,360,354,8,647.84,0,28408,4/23/2020,R838RJQ1WHQV1RH1WGRG,470
361,19,361,206,2,20.7,0,57638,4/23/2020,ZG8D0BL79VQJQFATY1RZ,471
362,5,362,114,2,20.7,0,76470,4/24/2020,9OPG70U641OEORSUVQ75,472
363,9,363,444,3,488.646,0.1,93265,4/24/2020,NLZCBB78YF0G7QRJWTBQ,473
364,1,364,387,2,5.56,0,592839,4/24/2020,5T241OHY3AJU2M2P4WPN,474
365,10,365,366,8,47.12,0,221048,4/24/2020,5MNXH11BYXVETISW79MP,475
366,2,366,234,4,211.96,0,82445,4/24/2020,U4GM44PTSWM33Z7E7JMG,476
367,11,367,327,4,23.2,0,21073,4/24/2020,5DOF93ATWM2XNBH6ADXB,477
368,8,368,155,2,7.36,0,189207,4/25/2020,519BPIKI0QZ8MPRS7V0E,478
369,2,369,211,7,104.79,0,43490,4/25/2020,WW2O1MPE3HXWG9RO69UU,479
370,5,370,384,4,1043.92,0,1873614,4/25/2020,4JA3FPFD3BEPPYDHGE20,480
371,8,371,342,5,25.92,0.2,27427,4/25/2020,05I7QBD7PVSTGBUHVQZV,481
372,19,372,362,3,53.424,0.2,0,4/25/2020,61OUO61PVT5QTRJA0YE6,482
373,3,373,428,5,8.16,0.7,63912,4/25/2020,6X8CGXFGMW9U0DCBYWX5,483
374,1,374,105,8,1023.936,0.2,158155,4/25/2020,1ZT1XP8W8PB8CK91U3A7,484
375,4,375,250,1,9.24,0.2,114979,4/26/2020,QPOER9AJ2YJZD7UHS7V1,485
376,7,376,263,10,479.04,0.2,46726,4/26/2020,MHG5ZTKTS5SQPBA4N5GX,486
377,7,377,234,4,99.136,0.2,42608,4/26/2020,5RR9YDEK2VE644788SGQ,487
378,2,378,310,7,1488.424,0.3,44175,4/26/2020,9TR9OVKC52F36GQOV1F5,488
379,7,379,74,3,8.652,0.8,52247,4/26/2020,Q9DJK73WECZ7NVYZ09HU,489
380,13,380,114,3,23.832,0.2,52225,4/26/2020,XTY2YNGJDR0LFJJDP4OH,490
381,3,381,119,4,12.176,0.8,77475,4/26/2020,QPGWIKROURYB2TFEHLKM,491
382,11,382,366,7,50.96,0,39331,4/26/2020,1LYM7CEMB5TDR63I6G2P,492
383,21,383,286,3,49.536,0.2,41381,4/26/2020,I029DP4Z7I4U3O4H9A8C,493
384,10,384,275,2,41.9,0,29278,4/26/2020,IL5XBMBWA5HXHJLWCUNA,494
385,19,385,427,3,375.4575,0.45,64189,4/26/2020,3MOINIZ0W5UCSZEWB22S,495
386,18,386,335,3,83.976,0.2,28914,4/27/2020,XDMXM5JLXGL1FFZGFN4C,496
387,5,387,374,4,482.34,0.7,123194,4/27/2020,D0NKPJ6Z0SKIJ692K1DG,497
388,12,388,423,1,2.96,0.2,35790,4/27/2020,ZP8ACKFGWEYG7JDYDXLC,498
389,19,389,86,1,2.624,0.2,49439,4/27/2020,WN1JV8QDUMRVFEAE9CZR,499
390,17,390,33,4,23.36,0.2,34042,4/27/2020,1S7KS52J3KMK3S9FHJKU,500
391,17,391,287,2,39.98,0,48082,4/27/2020,3J5JPARS9XRUSE97S5TS,501
392,21,392,423,2,246.384,0.2,32603,4/27/2020,LPZHMQO00Z21QJYU8W0I,502
393,6,393,9,3,1799.97,0,26033,4/27/2020,9XOT1VADK8SAXDR39Y2C,503
394,23,394,29,3,12.462,0.8,28162,4/27/2020,DFCVAEQWTBBAZ7FIBAX2,504
395,15,395,228,3,75.792,0.2,327094,4/28/2020,DPZNP0OVM4XV4QQJUYPB,505
396,15,396,258,2,49.96,0,39292,4/28/2020,YT5GYRVSH7X230PC7LE1,506
397,22,397,259,2,12.96,0,80565,4/28/2020,76DEUGPYGC7RFEWT7R8S,507
398,3,398,445,4,70.12,0,60221,4/28/2020,UYXH9M915OYM942BHC46,508
399,19,399,17,3,35.952,0.2,60685,4/28/2020,MJ408PDFG9KH25WRUFYK,509
400,4,400,236,4,2396.2656,0.32,48052,4/28/2020,U57MNX614GMI28FSG0XW,510
401,2,401,345,4,131.136,0.2,38320,4/28/2020,PEE46Y5JMX5M7REXEKS6,511
402,20,402,257,2,57.584,0.2,79208,4/28/2020,BSXZZXHZEE1NU5QTHGY1,512
403,3,403,442,2,9.568,0.2,90803,4/29/2020,IJHVVH1V2F5Q9DMG571O,513
404,12,404,253,6,39.072,0.2,64953,4/29/2020,CZVXLR3DC9WCY91DXJVD,514
405,12,405,116,3,35.91,0,54019,4/29/2020,5BBLEKDZ23K8FWI80QTJ,515
406,1,406,413,5,179.95,0,107206,4/29/2020,KUWSWJ736KK2D6NKC77Q,516
407,18,407,153,3,1199.976,0.2,45472,4/29/2020,WJ062PVNOIMTDAOKPE5O,517
408,21,408,98,5,27.15,0,25797,4/29/2020,9QJ8CM65KQ6JIDMBXFON,518
409,19,409,299,7,1004.024,0.2,26403,4/30/2020,4SGAVX19RZG1H1G48PCC,519
410,21,410,88,1,9.68,0,75756,4/30/2020,HNA1LRUUZPLYY3IYQSCS,520
411,23,411,2,9,28.35,0,54002,4/30/2020,B3EHEKCCP0QB5N469957,521
412,4,412,223,1,55.98,0,73478,4/30/2020,S9V2IYX5HXZKR5KVK66H,522
413,13,413,365,13,1336.829,0.15,34867,4/30/2020,9PUMSGESHI6L6IUJEWME,523
414,9,414,7,2,113.568,0.2,44650,4/30/2020,73RREHKAO3ZPWJK0GPHJ,524
415,21,415,295,7,139.86,0,53999,5/1/2020,SF7V9Y9IX65UU7OYRTTT,525
416,12,416,201,4,307.136,0.2,40849,5/1/2020,JTFMLIYXLBIPU8ZL4BOG,526
417,16,417,450,8,95.92,0,22776,5/1/2020,74E8GUX43L5ZK9MS9OGA,527
418,6,418,343,5,383.8,0.2,49546,5/1/2020,CUM5ZYODNH4D3BO0E5N1,528
419,9,419,429,1,5.78,0,0,5/1/2020,HPCP9ZDTUN859U9R2GW8,529
420,8,420,301,4,9.32,0,77883,5/1/2020,G31MHXXRVIS9RV5AFPYB,530
421,16,421,339,1,15.25,0,65066,5/2/2020,Z4FWHZ4HNRXW5N95ENHH,531
422,16,422,138,6,196.752,0.2,74248,5/2/2020,NWUWWCC5O4KYIF9EFS3K,532
423,1,423,346,4,56.56,0,45084,5/2/2020,CT01MTJO3B06RWX6JRI7,533
424,15,424,270,3,32.7,0,31022,5/2/2020,MTCW0EG1VJDQ9B3UUAJS,534
425,21,425,261,4,866.4,0,156022,5/2/2020,LSKSRIB8V0LDOP0N5MF3,535
426,7,426,306,2,28.4,0,97937,5/2/2020,7SMFILUCPHZEC10S39W4,536
427,17,427,118,8,287.92,0,30163,5/3/2020,0ISDLL26PN3PUEZXD9WH,537
428,23,428,327,1,69.99,0,48239,5/3/2020,ZTVPIM0UP0ZNXTZ5E9Y1,538
429,17,429,434,6,6.672,0.2,56183,5/3/2020,EN2Y6M9F4GX2AAY1F3TD,539
430,23,430,286,2,189.588,0.7,66331,5/3/2020,NPVYVU6FBBLO9YPGDQR1,540
431,18,431,370,7,408.744,0.2,375922,5/3/2020,J64OJ2K9JEMXCQX70AR2,541
432,22,432,326,5,291.96,0.2,51331,5/3/2020,T4BE1C8K1D1C53JQACRM,542
433,19,433,270,2,4.768,0.2,78033,5/3/2020,RXZQX7R9CF0YAQ1S9HQB,543
434,8,434,45,5,714.3,0,75931,5/4/2020,PY1DVDHY0U1AG9WE5RKD,544
435,19,435,364,2,4.812,0.7,40685,5/4/2020,P3Y6CSAXHDK3H2H0UEPN,545
436,4,436,191,5,247.8,0.2,67501,5/4/2020,DHFF1HUVXGAHBWD1B4WJ,546
437,22,437,394,3,1007.979,0.3,48507,5/4/2020,JWAM653ZJAS308GEO3R9,547
438,8,438,227,7,313.488,0.2,44400,5/4/2020,KLP8BKQJLTL3FL3Q5RKH,548
439,2,439,36,8,31.872,0.2,88434,5/4/2020,XH70KNDNJC6RUQ0X4CHL,549
440,10,440,311,3,207.846,0.1,72596,5/4/2020,JL2VQMS5RWZ43W3K3EFS,550
441,7,441,151,1,12.22,0,0,5/4/2020,IUCFV8AO8I3S1EW54U1K,551
442,8,442,35,3,194.94,0,24263,5/4/2020,JDWC2H7FZKD7XQE5R4DD,552
443,1,443,72,3,70.95,0,57788,5/5/2020,8L1Z2C5FOYN3282ABOCP,553
444,20,444,409,4,91.36,0,158034,5/5/2020,1DOK0BBJPQ034ARVCZ51,554
445,2,445,366,3,242.94,0,60430,5/5/2020,ALP4VHBVFF0NF78CE11T,555
446,18,446,255,7,22.05,0,77258,5/5/2020,9B0FO3JIXX384BD25XK1,556
447,13,447,307,1,2.91,0,66984,5/5/2020,GQSZJGFEZW8T7PWNJ8TQ,557
448,5,448,16,3,59.52,0,57504,5/5/2020,Y0VFXLGFLOQAKEXOKR10,558
449,9,449,432,3,161.94,0,0,5/5/2020,OOYUZWBF436MR3R80USY,559
450,6,450,280,6,263.88,0,92147,5/5/2020,PJJONENJVDL3M9CWKYP4,560
451,5,451,38,3,30.48,0,0,5/5/2020,HLJNSB6GKW921Z5F5BIO,561
452,21,452,334,3,9.84,0,214036,5/6/2020,8PLJ5TFBFW3TG7XZ1U2G,562
453,8,453,372,4,35.12,0,103626,5/6/2020,BGC0KA6HFM6G38VX3NHR,563
454,6,454,369,2,284.364,0.4,22978,5/6/2020,4058LR7F4GF8TX89IKJ8,564
455,19,455,247,2,665.408,0.2,12917,5/6/2020,09WDCZ12X6KOY6G6SZIZ,565
456,9,456,132,4,63.88,0,107203,5/6/2020,79UJVQS2QL08TP3552NE,566
457,17,457,313,2,129.568,0.2,54740,5/6/2020,VIXAGFO2P64RZV68D6O3,567
458,5,458,344,3,747.558,0.3,112591,5/7/2020,SUAF5L69GN2JSGLOU8N0,568
459,17,459,284,2,8.928,0.2,40237,5/7/2020,8I287EKJJY128JAPDHDF,569
460,17,460,124,4,103.92,0,91377,5/7/2020,6F5QADY1YXTJ201ITGT6,570
461,8,461,384,9,899.91,0,65612,5/7/2020,RAVQ9JCWITF2813WHW0M,571
462,4,462,299,3,51.312,0.2,57694,5/7/2020,K07J6J87J0K9GF4A01UL,572
463,11,463,428,5,23.56,0.2,39808,5/8/2020,YTVSRMYMGV50C4XT2CKA,573
464,13,464,278,6,1272.63,0.5,53067,5/8/2020,8GQPU8VLTYUHFHAIO2BZ,574
465,19,465,196,5,28.485,0.7,36190,5/8/2020,UPNJ92CV4QFU4QD42WE2,575
466,10,466,431,2,185.376,0.2,91578,5/8/2020,NWAJXMMAD98ALDR36L6J,576
467,22,467,227,2,78.272,0.2,34706,5/8/2020,P8FMBRXDM5XXY7SCZCFP,577
468,13,468,135,7,254.744,0.6,18181,5/9/2020,RG7KJDM1VB7JAXNVWMVP,578
469,15,469,162,2,205.3328,0.32,65396,5/10/2020,R3BCM5YQ79RT6XR82SDB,579
470,9,470,447,3,4.788,0.8,50506,5/10/2020,QUPDO95H2PJ0N0DV7W7N,580
471,14,471,361,1,55.48,0,50347,5/10/2020,O2GP40VMUUHDK19LZXVT,581
472,6,472,372,3,340.92,0,68245,5/10/2020,4J7SIXECVV5N21S8OK99,582
473,20,473,115,2,222.666,0.15,63335,5/10/2020,ZYBQHZGCBDLKEWN45EYA,583
474,22,474,20,4,703.968,0.2,125273,5/10/2020,NWTS0G9ZRY6SK9WQWLZM,584
475,20,475,66,6,92.52,0,65928,5/10/2020,XKQAMOU4Q7468B1IXGI7,585
476,5,476,84,7,62.65,0,48159,5/11/2020,JFERUMRE9SYN3QC2IESE,586
477,19,477,154,5,94.85,0,20241,5/11/2020,0Q2LBXV7Z5GFKD5BIS13,587
478,10,478,307,6,95.76,0.2,77870,5/11/2020,HE5I4LPFE2QTJJOC6IPW,588
479,23,479,119,3,40.2,0,32034,5/12/2020,9NI8JD6Q0LRA3ICW36B5,589
480,14,480,179,5,14.7,0,54799,5/12/2020,K2QM1TGZC9B7K8RN9L8J,590
481,21,481,290,5,704.25,0,45996,5/12/2020,9XXH5J5VN3PTYR5JGWRR,591
482,11,482,401,3,9.09,0,58775,5/12/2020,8QA4BJ01JWRL7DEHLDQE,592
483,12,483,203,2,5.96,0,91270,5/12/2020,36X8QDQ1UJ0CS19WC74K,593
484,22,484,401,2,159.98,0,81701,5/12/2020,W8Q8UC7U9JQ9K3BGJD1O,594
485,3,485,382,2,29.6,0,131711,5/12/2020,S40ZLZXQZMWKZ7Y7ZW0I,595
486,7,486,19,5,514.165,0.15,101862,5/12/2020,L0937YYGSU2VO43P98CA,596
487,12,487,34,5,279.96,0.2,85443,5/12/2020,6STOB3UIQOO82B4FEM2K,597
488,14,488,97,6,2735.952,0.2,79028,5/12/2020,8D2PQXZYCUBAU331Z9SI,598
489,20,489,255,1,7.992,0.2,69135,5/12/2020,USCXVU0BHRZE1XEQZK5V,599
490,16,490,430,2,63.984,0.2,82409,5/12/2020,DTDX780EED92IELQSV2Y,600
491,14,491,96,2,70.368,0.2,97637,5/12/2020,V3BWT5OA0PNN6GZYZNM0,601
492,14,492,237,5,449.15,0,157776,5/12/2020,3EPCIJT06P2WWIP11D2B,602
493,14,493,264,3,11.07,0,28530,5/12/2020,DNMFCXLRS7FYPSPMKBMV,603
494,6,494,200,2,93.98,0,70292,5/12/2020,U0KQ9Y9XY9KPTPQ3W5L8,604
495,17,495,292,3,189.882,0.4,70286,5/12/2020,EHMY6QZEH2GGTJN1O2ZC,605
496,19,496,117,2,105.42,0,94518,5/12/2020,UYV9W2ZJN50M0FIXR38A,606
497,1,497,86,8,119.616,0.2,163249,5/12/2020,H739Z52172MWFJIQPAN0,607
498,21,498,138,4,255.76,0,172648,5/12/2020,TWGTT343XZR1BCRS0WWW,608
499,6,499,424,2,241.568,0.2,49581,5/12/2020,F2EQLW072SK9MNANF62Y,609
500,13,500,271,9,69.3,0,92124,5/12/2020,U66SOPH5KPUYJ4ZIWHP8,610
501,22,501,319,2,22.62,0.7,36478,5/12/2020,CFT679FLDYUT1FWO1EHA,611
502,11,502,306,2,14.952,0.7,92722,5/12/2020,6R04HO3UU37YF7RX1CZK,612
503,20,503,146,2,801.568,0.2,122634,5/12/2020,AMAX7AZEK4GGIYHN63RY,613
504,1,504,368,3,2.376,0.7,34535,5/12/2020,E56P79V10YETCXM105N5,614
505,22,505,159,1,32.792,0.2,0,5/12/2020,K62N51VM5X4TJJCLXG9G,615
506,7,506,101,5,15.92,0.2,62003,5/12/2020,NCP0OC4JAJRNJCIHN00Q,616
507,17,507,358,1,2.74,0,45477,5/12/2020,ILUC1Y41HKXSXAJ78Q4D,617
508,17,508,24,3,8.34,0,73709,5/12/2020,IOEQCT5LOJBPBU7NFWAM,618
509,7,509,187,3,46.74,0,35940,5/12/2020,S1L2LGCJTTURF8DZL2LD,619
510,1,510,133,5,6354.95,0,74960,5/12/2020,XWQVHRKG1NJLIV8UZ6L2,620
511,21,511,143,3,126.3,0,105022,5/12/2020,0NO3TQ35IDTWRZV07X3P,621
512,8,512,413,2,38.04,0,38194,5/12/2020,QJM23M1Z2I6DSX92SN0H,622
513,11,513,118,3,7.152,0.2,54020,5/12/2020,JAPORVCUS8HDL9420Q42,623
514,18,514,137,3,6.63,0,94807,5/12/2020,FUMJZ2MXE938G78WDCQO,624
515,17,515,377,2,5.88,0,90739,5/12/2020,AAO07N5ZRXVF33G25RSQ,625
516,19,516,67,5,2999.95,0,97040,5/12/2020,NC7TC3ST8KYY7WC9V2L9,626
517,13,517,235,3,51.45,0,69902,5/12/2020,4JI11YW4M0D8YQM7BRY3,627
518,4,518,342,2,11.96,0,102632,5/12/2020,ETFFU87ONPT74ISPRB5W,628
519,8,519,16,3,1126.02,0,103180,5/12/2020,LKKP95P2KAN6GQP2M6PO,629
520,15,520,3,1,18.392,0.2,141526,5/12/2020,ZAJ1U8TIJGS7NS9UPL2I,630
521,11,521,15,2,129.568,0.2,72751,5/12/2020,0UUZTYF7WLN6TWVDZ6HQ,631
522,1,522,41,9,14.112,0.8,60613,5/12/2020,EBDZE60U166M22KB2UTM,632
523,16,523,338,2,210.98,0,50769,5/12/2020,8IS1FPDMO8F4OLIHZERF,633
524,16,524,430,3,55.176,0.2,71398,5/12/2020,VFHJRTA2XCO3G6SLYZHM,634
525,6,525,34,2,66.26,0,68552,5/12/2020,VWMWETP9GBLJMM2ZG52B,635
526,13,526,296,5,22.2,0,0,5/12/2020,01RDVUMKEAJUBUZ44TK0,636
527,6,527,255,3,683.952,0.2,0,5/12/2020,K3OAJVERL89WBVUUIIZ3,637
528,14,528,340,3,45.696,0.2,0,5/12/2020,212OBR3UCBIBAFY33CY7,638
529,9,529,181,3,36.336,0.2,0,5/12/2020,T29X0Z49LAKXXI1LL74A,639
530,2,530,272,1,666.248,0.2,0,5/12/2020,8WQL0FWRF61VW8ZSRARZ,640
531,18,531,436,6,52.512,0.2,0,5/12/2020,R0XDDXWHH4UWVK5JBZK7,641
532,20,532,88,1,190.72,0.2,0,5/12/2020,54J11A2SUXCBDHVT8NIZ,642
533,18,533,331,3,47.94,0,0,5/12/2020,Y16Y0OT9FB7R1MWDBBMU,643
534,7,534,241,5,979.95,0,0,5/12/2020,N7ILI3AP3C27873D31M9,644
535,21,535,14,5,22.75,0,0,5/12/2020,EL5JBVZGWBV5KBUOCIKJ,645
536,23,536,142,2,16.768,0.2,0,5/12/2020,BY4KTES08A0K58LC268A,646
537,11,537,436,7,42.616,0.8,0,5/12/2020,N1ULF28B9CC8A4YXH5IJ,647
538,5,538,396,4,10.752,0.2,39893,5/12/2020,HRZU65YC3OS4TJYDH8T0,648
539,13,539,177,3,152.94,0,0,5/12/2020,G6PIOYO3HCXM369UQ8X9,649
540,11,540,140,4,283.92,0,0,5/12/2020,6OK3GLZK0XOI01LACI7A,650
541,14,541,306,6,468.9,0,20875,5/12/2020,MBUHQDPIQ0WRCAI4E7CO,651
542,4,542,33,8,380.864,0.2,4158,5/12/2020,GF9335OKEPQYRJCQMQ8A,652
543,22,543,181,9,646.776,0.2,0,5/12/2020,CA5SLQ5ESG4DH5HGCFEL,653
544,4,544,38,2,58.112,0.2,0,5/12/2020,FEWC2DF583094YMMY20W,654
545,16,545,72,1,100.792,0.2,57255,5/12/2020,6UP870E417TFIWW9GJCP,655
546,23,546,257,4,66.112,0.6,94531,5/12/2020,KD44D7VTDCDOO9J63UD1,656
547,19,547,56,6,41.28,0.2,43974,5/12/2020,6V6TL1PCIJN7GLGL4USJ,657
548,6,548,242,2,13.36,0,35287,5/12/2020,VTQH7N2LZZKIQH0Q2SEC,658
549,14,549,156,9,250.272,0.2,48107,5/12/2020,5UNI87YNT3MDTT1PALZA,659
550,21,550,98,3,11.364,0.8,95185,5/12/2020,DPF6IWI78YRT7PY2ZZF4,660
551,15,551,61,5,8.72,0.2,76339,5/13/2020,6VX5WOY0R6F2RS58BQBF,661
552,17,552,443,2,1121.568,0.2,105187,5/13/2020,K5UJM33NBMJ5J6TH1L7J,662
553,1,553,343,1,34.504,0.2,80823,5/13/2020,GRCRFXTTN94OILQ3LALV,663
554,11,554,330,3,10.824,0.2,73444,5/13/2020,NCEG0L3EFAMNT07GU6CI,664
555,15,555,429,2,1295.78,0,77108,5/13/2020,UUH9E362XZSRSA8EOP2Q,665
556,16,556,74,4,19.456,0.2,111712,5/13/2020,L660B7ZYDYCAOIAJIVE7,666
557,23,557,84,2,20.7,0,40309,5/13/2020,W4NUQHZ3SIXHJ8OA83W6,667
558,9,558,318,4,1335.68,0.2,90804,5/13/2020,J1GH3SYU6UOJBP1J6KPZ,668
559,23,559,393,5,32.4,0,107792,5/13/2020,LFFS59L99SI0ED36CNP1,669
560,20,560,431,3,42.6,0,65838,5/13/2020,MO9Y8JMQ2J677XL0OYIC,670
561,5,561,403,7,84.056,0.2,55783,5/13/2020,W15IWBYDTX0YNZR5UXQY,671
562,13,562,416,5,13,0.2,8142300,5/13/2020,69BT7FI5OO6PNPM3FB7O,672
563,3,563,102,3,13.128,0.2,59773,5/14/2020,9L68KYTUT0SD1QSTPOVG,673
564,17,564,300,2,3.96,0,46067,5/14/2020,48T8Z942FLI96XN5KNHO,674
